p1_x,p1_y,p1_x_speed,p1_y_speed,p1_gravity,p1_dir,p1_left,p1_right,p1_up,p1_down,p1_a,p1_b,p1_c,p1_d,p1_ab,p1_bc,p1_comb,p1_hp,p1_spirit,p1_untech,p1_card,p2_x,p2_y,p2_x_speed,p2_y_speed,p2_gravity,p2_dir,p2_left,p2_right,p2_up,p2_down,p2_a,p2_b,p2_c,p2_d,p2_ab,p2_bc,p2_comb,p2_hp,p2_spirit,p2_untech,p2_card 
1105.37548828125,222.6002197265625,5.0,-1.5999946594238281,0.800000011920929,4294967041,False,False,False,False,0,0,0,0,0,0,0,6404,1000,0,5,1183.0,418.7303771972656,-6.0,11.100006103515625,0.800000011920929,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,2
1105.37548828125,222.6002197265625,5.0,-1.5999946594238281,0.800000011920929,4294967041,False,False,False,False,0,0,0,0,0,0,0,6404,1000,0,5,1183.0,418.7303771972656,-6.0,11.100006103515625,0.800000011920929,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,2
1110.37548828125,220.20022583007812,5.0,-2.3999946117401123,0.800000011920929,4294967041,False,False,False,False,0,0,0,0,0,0,0,6402,1000,0,5,1189.0,429.0303955078125,-6.0,10.300006866455078,0.800000011920929,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,2
1115.37548828125,217.000244140625,5.0,-3.1999945640563965,0.800000011920929,4294967041,False,False,False,False,0,0,0,0,0,0,0,6400,1000,0,5,1195.0,438.5304260253906,-6.0,9.500007629394531,0.800000011920929,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,2
1115.37548828125,217.000244140625,5.0,-3.1999945640563965,0.800000011920929,4294967041,False,False,False,False,0,0,0,0,0,0,0,6400,1000,0,5,1195.0,438.5304260253906,-6.0,9.500007629394531,0.800000011920929,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,2
1120.37548828125,213.00025939941406,5.0,-3.9999945163726807,0.800000011920929,4294967041,False,False,False,False,0,0,0,0,0,0,0,6399,1000,0,5,1201.0,447.2304382324219,-6.0,8.700008392333984,0.800000011920929,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,2
1125.37548828125,208.2002716064453,5.0,-4.799994468688965,0.800000011920929,4294967041,False,False,False,False,0,0,0,0,0,0,0,6398,1000,0,5,1207.0,455.1304626464844,-6.0,7.900008678436279,0.800000011920929,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,2
1130.37548828125,202.60028076171875,5.0,-5.59999418258667,0.800000011920929,4294967041,False,False,False,False,0,0,0,0,0,0,0,6397,1000,0,5,1213.0,462.2304992675781,-6.0,7.100008964538574,0.800000011920929,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,2
1130.37548828125,202.60028076171875,5.0,-5.59999418258667,0.800000011920929,4294967041,False,False,False,False,0,0,0,0,0,0,0,6397,1000,0,5,1213.0,462.2304992675781,-6.0,7.100008964538574,0.800000011920929,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,2
1135.37548828125,196.20028686523438,5.0,-6.399993896484375,0.800000011920929,4294967041,False,False,False,False,0,0,0,0,0,0,0,6396,1000,0,5,1219.0,468.530517578125,-6.0,6.300009250640869,0.800000011920929,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,2
1140.37548828125,189.00030517578125,5.0,-7.19999361038208,0.800000011920929,4294967041,False,False,False,False,0,0,0,0,0,0,0,6395,1000,0,5,1225.0,474.0305480957031,-6.0,5.500009536743164,0.800000011920929,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,2
1140.37548828125,189.00030517578125,5.0,-7.19999361038208,0.800000011920929,4294967041,False,False,False,False,0,0,0,0,0,0,0,6395,1000,0,5,1225.0,474.0305480957031,-6.0,5.500009536743164,0.800000011920929,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,2
1145.37548828125,181.0003204345703,5.0,-7.999993324279785,0.800000011920929,4294967041,False,True,False,True,0,0,0,0,0,0,0,6394,1000,0,5,1231.0,478.7305603027344,-6.0,4.700009822845459,0.800000011920929,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,2
1150.37548828125,172.20033264160156,5.0,-8.799992561340332,0.800000011920929,4294967041,False,True,False,False,0,0,0,0,0,0,0,6393,1000,0,5,1237.0,482.6305847167969,-6.0,3.900009870529175,0.800000011920929,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,2
1155.37548828125,162.600341796875,5.0,-9.599991798400879,0.800000011920929,4294967041,False,True,False,False,0,0,0,0,0,0,0,6392,1000,0,5,1240.0,485.7306213378906,-6.0,3.1000099182128906,0.800000011920929,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,2
1155.37548828125,162.600341796875,5.0,-9.599991798400879,0.800000011920929,4294967041,False,True,False,False,0,0,0,0,0,0,0,6392,1000,0,5,1240.0,485.7306213378906,-6.0,3.1000099182128906,0.800000011920929,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,2
1156.3756103515625,160.52035522460938,1.0000001192092896,-2.079998016357422,0.0,4294967041,False,False,False,False,0,0,1,0,0,0,0,6391,1000,0,5,1240.0,488.0306396484375,-6.0,2.3000099658966064,0.800000011920929,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,2
1157.375732421875,158.44036865234375,1.0000001192092896,-2.079998016357422,0.0,4294967041,False,False,False,False,0,0,0,0,0,0,0,6390,1000,0,5,1240.0,489.5306701660156,-6.0,1.5000100135803223,0.800000011920929,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,2
1158.3758544921875,156.36038208007812,1.0000001192092896,-2.079998016357422,0.0,4294967041,False,False,False,False,0,0,0,0,0,0,0,6390,1000,0,5,1240.0,490.2306823730469,-6.0,0.7000100016593933,0.800000011920929,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,2
1160.3760986328125,152.20040893554688,1.0000001192092896,-2.079998016357422,0.0,4294967041,False,False,False,False,0,0,0,0,0,0,0,6390,1000,0,5,1240.0,489.2307434082031,-6.0,-0.8999900221824646,0.800000011920929,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,2
1163.37646484375,145.96044921875,1.0000001192092896,-2.079998016357422,0.0,4294967041,False,False,False,False,0,0,0,0,0,0,0,6390,1000,0,5,1240.0,481.7308044433594,-6.0,-3.299989938735962,0.800000011920929,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,2
1166.3768310546875,139.72048950195312,1.0000001192092896,-2.079998016357422,0.0,4294967041,False,False,False,False,0,0,0,0,0,0,0,6390,1000,0,5,1240.0,467.0308837890625,-6.0,-5.699989318847656,0.800000011920929,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
1169.377197265625,133.48052978515625,1.0000001192092896,-2.079998016357422,0.0,4294967041,False,False,False,False,0,0,0,0,0,0,0,6390,1000,0,5,1240.0,445.1309509277344,-6.0,-8.099987983703613,0.800000011920929,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
1172.3775634765625,127.24056243896484,1.0000001192092896,-2.079998016357422,0.0,4294967041,False,False,False,False,0,0,0,0,0,0,0,6390,800,0,5,1240.0,416.0310363769531,-6.0,-10.499985694885254,0.800000011920929,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
1175.3779296875,121.00057983398438,1.0000001192092896,-2.079998016357422,0.0,4294967041,False,False,False,False,0,0,0,0,0,0,0,6390,800,0,5,1240.0,379.73114013671875,-6.0,-12.899983406066895,0.800000011920929,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
1178.3782958984375,114.7605972290039,1.0000001192092896,-2.079998016357422,0.0,4294967041,False,False,False,False,0,0,0,0,0,0,0,6390,800,0,5,1240.0,336.2312316894531,-6.0,-15.299981117248535,0.800000011920929,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
1181.378662109375,108.52061462402344,1.0000001192092896,-2.079998016357422,0.0,4294967041,False,False,False,False,0,0,0,0,0,0,0,6390,800,0,5,1240.0,285.5313415527344,-6.0,-17.69997787475586,0.800000011920929,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
1184.3790283203125,102.28063201904297,1.0000001192092896,-2.079998016357422,0.0,4294967041,False,False,False,False,0,0,0,0,0,0,0,6390,800,0,5,1240.0,227.6314239501953,-6.0,-20.0999755859375,0.800000011920929,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
1187.37939453125,96.0406494140625,1.0000001192092896,-2.079998016357422,0.0,4294967041,False,False,False,False,0,0,0,0,0,0,0,6390,800,0,5,1240.0,162.53152465820312,-6.0,-22.49997329711914,0.800000011920929,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
1189.379638671875,91.88066101074219,1.0000001192092896,-2.079998016357422,0.0,4294967041,False,False,False,False,0,0,0,0,0,0,0,6390,800,0,5,1240.0,115.13158416748047,-6.0,-24.099971771240234,0.800000011920929,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
1192.3800048828125,84.14067840576172,1.0000001192092896,-3.079998016357422,0.5,4294967041,False,False,False,False,0,0,0,0,0,0,0,6390,800,0,5,1240.0,38.03167724609375,-6.0,-26.499969482421875,0.800000011920929,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
1195.38037109375,71.90069580078125,1.0000001192092896,-4.579998016357422,0.5,4294967041,False,False,False,False,0,0,0,0,0,0,0,6390,800,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
1198.3807373046875,55.16070556640625,1.0000001192092896,-6.079998016357422,0.5,4294967041,False,False,False,False,0,0,0,0,0,0,0,6390,800,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
1201.381103515625,33.920711517333984,1.0000001192092896,-7.579998016357422,0.5,4294967041,False,False,False,False,0,0,0,0,0,0,0,6390,800,0,5,1240.0,14.0,-2.999999761581421,14.0,2.0,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
1201.0,8.180717468261719,1.0000001192092896,-9.079998016357422,0.5,4294967041,False,False,False,False,0,0,0,0,0,0,0,6390,800,0,5,1240.0,44.0,-2.999999761581421,8.0,2.0,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
1201.0,0.0,0.0,0.0,0.0,4294967041,False,False,False,False,0,0,0,0,0,0,0,6390,800,0,5,1240.0,56.0,-2.999999761581421,2.0,2.0,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
1201.0,0.0,0.0,0.0,0.0,4294967041,False,False,False,False,0,0,0,0,0,0,0,6390,800,0,5,1240.0,50.0,-2.999999761581421,-4.0,2.0,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
1201.0,0.0,0.0,0.0,0.0,4294967041,False,False,False,False,0,0,0,0,0,0,0,6390,800,0,5,1240.0,36.0,-2.999999761581421,-8.0,2.0,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
1201.0,0.0,0.0,0.0,0.0,4294967041,False,False,False,False,0,0,0,0,0,0,0,6390,800,0,5,1240.0,0.0,-2.999999761581421,-14.0,2.0,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
1201.0,0.0,0.0,0.0,0.0,4294967041,False,False,False,False,0,0,0,0,0,0,0,6390,800,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
1201.0,0.0,0.0,0.0,0.0,4294967041,False,False,False,True,0,0,0,0,0,0,0,6390,800,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
1201.0,0.0,0.0,0.0,0.0,4294967041,False,False,False,True,0,0,0,0,0,0,0,6390,800,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
1201.0,0.0,0.0,0.0,0.0,4294967041,True,False,False,True,0,0,0,0,0,0,0,6390,800,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
1183.0,0.0,-6.0,0.0,0.0,4294967041,True,False,False,False,0,0,0,0,0,0,0,6390,806,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
1165.0,0.0,-6.0,0.0,0.0,4294967041,True,False,False,False,0,0,0,0,0,0,0,6390,824,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
1147.0,0.0,-6.0,0.0,0.0,4294967041,True,False,False,False,0,0,0,0,0,0,0,6390,842,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
1147.0,0.0,0.0,0.0,0.0,4294967041,True,False,True,False,0,0,0,0,0,0,0,6390,854,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
1147.0,0.0,0.0,0.0,0.0,4294967041,True,False,True,False,0,0,0,0,0,0,0,6390,872,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
1117.0,42.900001525878906,-10.0,13.600000381469727,0.699999988079071,4294967041,True,False,True,False,0,0,0,0,0,0,0,6390,890,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
1087.0,79.50001525878906,-10.0,11.500000953674316,0.699999988079071,4294967041,False,False,True,False,0,0,0,0,0,0,0,6390,908,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
1057.0,109.8000259399414,-10.0,9.400001525878906,0.699999988079071,4294967041,False,False,False,False,0,0,0,0,0,0,0,6390,926,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
1027.0,133.800048828125,-10.0,7.300002098083496,0.699999988079071,4294967041,False,False,False,False,0,0,0,0,0,0,0,6390,944,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
997.0,151.5000762939453,-10.0,5.200002670288086,0.699999988079071,4294967041,False,False,False,False,0,0,0,0,0,0,0,6390,962,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
967.0,162.9001007080078,-10.0,3.100003242492676,0.699999988079071,4294967041,False,False,False,False,0,0,0,0,0,0,0,6390,980,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
937.0,168.00013732910156,-10.0,1.0000035762786865,0.699999988079071,4294967041,False,False,False,False,0,0,0,0,0,0,0,6387,998,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
917.0,167.90016174316406,-10.0,-0.39999639987945557,0.699999988079071,4294967041,False,False,False,False,0,0,0,0,0,0,0,6385,1000,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
887.0,162.5001983642578,-10.0,-2.4999961853027344,0.699999988079071,4294967041,False,False,False,False,0,0,0,0,0,0,0,6382,1000,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
857.0,150.80023193359375,-10.0,-4.5999956130981445,0.699999988079071,4294967041,False,False,False,False,0,0,0,0,0,0,0,6381,1000,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
827.0,132.80027770996094,-10.0,-6.699995040893555,0.699999988079071,4294967041,True,False,False,False,0,0,0,0,0,0,0,6381,1000,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
797.0,108.50030517578125,-10.0,-8.799994468688965,0.699999988079071,4294967041,False,False,False,False,0,0,0,0,0,0,0,6381,1000,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
767.0,77.90032958984375,-10.0,-10.899993896484375,0.699999988079071,4294967041,False,False,False,False,0,0,0,0,0,0,0,6381,1000,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
737.0,41.0003547668457,-10.0,-12.999993324279785,0.699999988079071,4294967041,False,False,False,False,0,0,0,0,0,0,0,6381,1000,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
737.0,41.0003547668457,0.0,0.0,0.0,4294967041,True,False,False,False,0,0,0,0,0,0,0,6381,1000,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
737.0,41.0003547668457,0.0,0.0,0.0,4294967041,True,False,False,False,0,0,0,0,0,0,0,6381,1000,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
726.0,46.0003547668457,-11.0,5.0,0.6000000238418579,4294967041,False,False,False,False,0,0,0,0,0,0,0,6381,1000,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
693.0,57.400360107421875,-11.0,3.200000286102295,0.6000000238418579,4294967041,False,False,False,False,0,0,0,0,0,0,0,6381,1000,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
660.0,63.400367736816406,-11.0,1.4000004529953003,0.6000000238418579,4294967041,False,False,False,False,0,0,0,0,0,0,0,6381,1000,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
627.0,64.00038146972656,-11.0,-0.39999961853027344,0.6000000238418579,4294967041,False,False,False,False,0,0,0,0,0,0,0,6381,1000,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
594.0,59.20038986206055,-11.0,-2.1999995708465576,0.6000000238418579,4294967041,False,False,False,False,0,0,0,0,0,0,0,6381,1000,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
561.0,49.000396728515625,-11.0,-3.9999992847442627,0.6000000238418579,4294967041,False,False,False,False,0,0,0,0,0,0,0,6381,1000,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
528.0,33.40040588378906,-11.0,-5.799998760223389,0.6000000238418579,4294967041,False,False,False,False,0,0,0,0,0,0,0,6381,1000,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
495.0,12.400411605834961,-11.0,-7.599998474121094,0.6000000238418579,4294967041,False,False,False,True,0,0,0,0,0,0,0,6381,1000,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
473.0,0.0,0.0,0.0,0.0,4294967041,False,False,False,True,0,0,0,0,0,0,0,6381,1000,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
461.0,0.0,-6.0,0.0,0.0,4294967041,True,False,False,False,0,0,0,0,0,0,0,6381,1000,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
443.0,0.0,-6.0,0.0,0.0,4294967041,True,False,False,False,0,0,0,0,0,0,0,6381,1000,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
425.0,0.0,-6.0,0.0,0.0,4294967041,True,False,False,False,0,0,0,0,0,0,0,6381,1000,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
425.0,0.0,0.0,0.0,0.0,4294967041,True,False,True,False,0,0,0,0,0,0,0,6381,1000,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
415.0,15.0,-10.0,15.0,0.699999988079071,4294967041,True,False,True,False,0,0,0,0,0,0,0,6381,1000,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
385.0,55.80000305175781,-10.0,12.90000057220459,0.699999988079071,4294967041,False,False,True,False,0,0,0,0,0,0,0,6381,1000,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
355.0,90.30001831054688,-10.0,10.80000114440918,0.699999988079071,4294967041,False,False,False,False,0,0,0,0,0,0,0,6381,1000,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
325.0,118.50003051757812,-10.0,8.70000171661377,0.699999988079071,4294967041,False,False,False,False,0,0,0,0,0,0,0,6381,1000,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
295.0,140.40005493164062,-10.0,6.600002288818359,0.699999988079071,4294967041,False,False,False,False,0,0,0,0,0,0,0,6381,1000,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
265.0,156.00009155273438,-10.0,4.500002861022949,0.699999988079071,4294967041,False,False,False,False,0,0,0,0,0,0,0,6381,1000,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
235.0,165.30010986328125,-10.0,2.400003433227539,0.699999988079071,4294967041,False,False,False,False,0,0,0,0,0,0,0,6380,1000,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
215.0,168.00013732910156,-10.0,1.0000035762786865,0.699999988079071,4294967041,False,False,False,False,0,0,0,0,0,0,0,6378,1000,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,0,1000,38,3
185.0,166.8001708984375,-10.0,-1.0999963283538818,0.699999988079071,4294967041,False,False,False,False,0,0,0,0,0,0,0,9998,1000,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,10000,1000,38,3
155.0,159.3002166748047,-10.0,-3.199995994567871,0.699999988079071,4294967041,False,False,False,False,0,0,0,0,0,0,0,9995,1000,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,10000,1000,38,3
125.0,145.500244140625,-10.0,-5.299995422363281,0.699999988079071,4294967041,False,False,False,False,0,0,0,0,0,0,0,9995,1000,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,10000,1000,38,3
95.0,125.40028381347656,-10.0,-7.399994850158691,0.699999988079071,4294967041,False,False,False,False,0,0,0,0,0,0,0,9995,1000,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,10000,1000,38,3
65.0,99.00031280517578,-10.0,-9.499994277954102,0.699999988079071,4294967041,False,True,False,False,0,0,0,0,0,0,0,9995,1000,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,10000,1000,38,3
40.0,66.30033874511719,-10.0,-11.599993705749512,0.699999988079071,4294967041,False,False,False,False,0,0,0,0,0,0,0,9995,1000,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,10000,1000,38,3
40.0,27.30036163330078,-10.0,-13.699993133544922,0.699999988079071,4294967041,False,False,False,False,0,0,0,0,0,0,0,9995,1000,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,10000,1000,38,3
40.0,12.900368690490723,0.0,0.0,0.0,4294967041,False,True,False,False,0,0,0,0,0,0,0,9995,1000,0,5,1240.0,0.0,-3.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,10000,1000,38,3
40.0,12.900368690490723,0.0,0.0,0.0,4294967041,False,True,False,False,0,0,0,0,0,0,0,9995,1000,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,10000,1000,38,3
40.0,12.900368690490723,0.0,0.0,0.0,4294967041,False,True,False,False,0,0,0,0,0,0,0,9995,1000,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,10000,1000,38,3
62.0,22.300371170043945,11.0,4.400000095367432,0.6000000238418579,4294967041,False,True,False,False,0,0,0,0,0,0,0,9995,1000,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,10000,1000,38,3
95.0,31.900373458862305,11.0,2.6000003814697266,0.6000000238418579,4294967041,False,True,False,False,0,0,0,0,0,0,0,9995,1000,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,10000,1000,38,3
128.0,36.100379943847656,11.0,0.8000004291534424,0.6000000238418579,4294967041,False,False,False,False,0,0,0,0,0,0,0,9995,1000,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,10000,1000,38,3
161.0,34.900386810302734,11.0,-0.9999996423721313,0.6000000238418579,4294967041,False,False,False,False,0,0,0,0,0,0,0,9995,1000,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,10000,1000,38,3
194.0,28.300390243530273,11.0,-2.799999475479126,0.6000000238418579,4294967041,False,False,False,False,0,0,0,0,0,0,0,9995,1000,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,10000,1000,38,3
227.0,16.300395965576172,11.0,-4.599998950958252,0.6000000238418579,4294967041,False,False,False,False,0,0,0,0,0,0,0,9995,1000,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,10000,1000,38,3
260.0,0.0,11.0,-6.399998664855957,0.6000000238418579,4294967041,False,False,False,True,0,0,0,0,0,0,0,9995,1000,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,10000,1000,38,3
260.0,0.0,0.0,0.0,0.0,4294967041,False,False,False,True,0,0,0,0,0,0,0,9995,1000,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,10000,1000,38,3
260.0,0.0,0.0,0.0,0.0,4294967041,False,False,False,False,0,0,0,0,0,0,0,9995,1000,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,10000,1000,38,3
278.0,0.0,6.0,0.0,0.0,4294967041,False,True,False,False,0,0,0,0,0,0,0,9995,1000,0,5,1240.0,0.0,0.0,0.0,0.0,444560383,False,False,False,False,0,0,0,0,0,0,0,10000,1000,38,3
296.0,0.0,6.0,0.0,0.0,4294967041,False,True,False,False,0,0,0,0,0,0,0,9995,1000,0,5,1240.0,4.0,-18.5,4.0,0.25,444560383,False,False,False,False,0,0,0,0,0,0,0,10000,1000,38,3
